Date,Salesperson,Customer Name,C    ar Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
2/8/2023,Kayla Clayton,Jenny Meyer,Ford,Civic,2011,37806,0.10217401188970429,3862.79
2/15/2023,Marc Ortega,Julie Colon,Ford,F-150,2013,40668,0.1417850262088038,5766.11
11/26/2022,Rachael Bradford,Bridget Thomas,Honda,Corolla,2012,43584,0.0586023548468248,2554.13
7/14/2022,Briana James,Ricardo Ferguson,Nissan,Civic,2022,43568,0.1299569205075739,5661.96
5/29/2022,David Hart,Jose Green,Ford,Civic,2018,19214,0.13274356154883254,2550.53
5/5/2022,Joshua Aguilar,David Faulkner MD,Nissan,Silverado,2020,13412,0.1425293040947787,1911.6
4/17/2023,Jessica Lopez,Ashley Smith,Nissan,F-150,2020,36701,0.1070269103974198,3927.99
5/31/2022,Teresa Robinson,Nicole Howard,Toyota,Silverado,2011,43096,0.06443784959295949,2777.01
4/11/2023,Elizabeth Smith,Katherine Griffith,Honda,Corolla,2017,29996,0.11307263906087077,3391.73
3/10/2023,Stephen Medina,Michele Harper,Nissan,Corolla,2016,36510,0.057591060949168583,2102.65
1/7/2023,Preston Conley,Danielle Roberts,Ford,Corolla,2010,40589,0.06539020089424605,2654.12
12/15/2022,Aaron Ramirez,Lindsey Oneal,Toyota,Civic,2017,28206,0.07982629043120225,2251.58
1/13/2023,Jack Curtis MD,Arthur Smith,Nissan,Corolla,2013,16790,0.09905048684794325,1663.06
9/18/2022,Scott Graham,Terri Warren,Ford,F-150,2016,31778,0.05294919672383666,1682.62
3/22/2023,Holly Hernandez,Wendy Bullock,Nissan,Altima,2018,38828,0.12044625594801625,4676.69
7/17/2022,Elizabeth Terry,Roberta Stephenson,Chevrolet,Corolla,2015,45831,0.08975004531039563,4113.33
9/28/2022,Chad Jones,Dr. Jessica Fischer,Honda,F-150,2013,33622,0.1309096444248356,4401.44
1/4/2023,Leah Jones,Karen Cook,Ford,Altima,2016,46607,0.10767019240016361,5018.18
7/19/2022,Scott Gonzalez,Mario Ross,Nissan,Corolla,2021,41897,0.055764352333611704,2336.36
9/10/2022,Mallory Schroeder,Sonya Benitez,Ford,Civic,2012,34261,0.11845638815409543,4058.43
8/17/2022,Robert Vincent,Jodi Wolf,Honda,F-150,2018,36352,0.07297143103147793,2652.66
10/19/2022,Richard Hernandez,Robert Garrett,Toyota,Silverado,2020,40624,0.08853079808441636,3596.48
2/18/2023,Jacob Parsons,Marcus Taylor,Ford,Civic,2010,21121,0.1333512911755213,2816.51
4/10/2023,Laura Rodriguez,Michael Durham,Toyota,Altima,2020,15161,0.13044767142193553,1977.72
5/18/2022,Samantha Bowman,Cynthia Hanson,Chevrolet,Silverado,2011,28457,0.10545055167620736,3000.81
4/30/2023,Geoffrey White,Richard Cox,Chevrolet,F-150,2011,41508,0.05864128225609815,2434.08
12/27/2022,Joseph Guzman IV,Cory Hernandez,Ford,Altima,2014,34626,0.13845621073059844,4794.18
12/12/2022,Jenny Kemp,Michael Vaughan,Ford,Civic,2010,13442,0.09754747868247218,1311.23
8/20/2022,Stacey Bennett,Christopher Williams,Nissan,Silverado,2014,35201,0.1280243503828185,4506.59
12/13/2022,Kevin Smith,Heather Morris,Chevrolet,Silverado,2016,20986,0.11689389325931886,2453.14
1/4/2023,Ms. Katherine Hopkins DDS,Tiffany Schmidt,Honda,Altima,2021,48382,0.06560949061307547,3174.32
7/20/2022,Douglas Taylor,James White,Chevrolet,F-150,2014,35206,0.09423854765566303,3317.76
5/24/2022,Debra Gibson,Justin Morton,Honda,Silverado,2022,35538,0.09583592549320646,3405.82
3/17/2023,Justin Wilson,James Jones,Ford,Corolla,2011,41058,0.08852752691705638,3634.76
8/20/2022,Jose Garcia,Destiny Mendez,Toyota,Corolla,2011,14063,0.09064721554267922,1274.77
4/16/2023,Caroline Fisher,Rebecca Mccarthy,Chevrolet,Civic,2017,37188,0.1138552656518127,4234.05
12/22/2022,Alexander Mendoza,Brenda Savage,Chevrolet,Altima,2021,10294,0.11400391395341176,1173.56
8/17/2022,Jason Church,Patricia Collins,Toyota,Altima,2022,16012,0.10154482637668605,1625.94
9/13/2022,Alexis Mendoza,Anthony Jones,Toyota,F-150,2017,48573,0.0990350033120623,4810.43
11/15/2022,Latoya Smith,Tracey Fox,Chevrolet,Corolla,2012,10962,0.13325180026838926,1460.71
2/5/2023,James Benton,Tyler Warren,Toyota,Civic,2020,39406,0.0910189129174525,3586.69
12/15/2022,Jonathon Weaver,Steve Webb,Nissan,F-150,2014,22808,0.10903011447356092,2486.76
12/18/2022,Daniel Sanchez,Allen Wood,Chevrolet,Altima,2022,13537,0.1445324566543424,1956.54
4/25/2023,Caleb Diaz,Gabriel Howard,Honda,F-150,2010,42440,0.05599223319584972,2376.31
9/6/2022,Brandi Buck,Valerie Patel,Honda,Silverado,2015,17024,0.07933968040651723,1350.68
10/14/2022,Dr. Vickie Fleming,Mark Jensen,Toyota,Silverado,2012,18093,0.12121856882696715,2193.21
10/7/2022,Steven Butler,Charles Crawford,Chevrolet,Civic,2021,34901,0.1266728739428401,4421.01
12/21/2022,Danny Gallegos Jr.,Kenneth Smith,Honda,Civic,2021,19475,0.09288487736008377,1808.93
5/8/2022,Steven Hoffman,Tiffany Simon,Honda,Altima,2019,19477,0.0793325947442284,1545.16
2/21/2023,Jason Wood,James Moore,Chevrolet,F-150,2012,47812,0.05150899689498378,2462.75
7/25/2022,Amy Mcdonald,Kaitlin Hernandez DDS,Ford,Corolla,2018,42576,0.12014486352806898,5115.29
10/1/2022,Rebecca Cameron,Angela Taylor,Ford,Silverado,2015,11956,0.1387991831734225,1659.48
6/16/2022,Eddie Hahn,Richard Smith,Ford,Silverado,2017,44490,0.06531199881637584,2905.73
4/22/2023,Tiffany Mullen,Cynthia Parsons,Chevrolet,Corolla,2010,19290,0.10560048958216248,2037.03
7/26/2022,Elizabeth Hinton,Leslie Payne,Toyota,Civic,2021,20032,0.08068258951605863,1616.23
6/18/2022,Christina Morgan,Dawn Flores,Ford,Altima,2019,34205,0.13862580721045797,4741.7
3/28/2023,Edward Singh,Julie Flores,Chevrolet,Corolla,2018,30924,0.13715270364563165,4241.31
8/15/2022,Patricia Wade,Michael Guerra,Honda,Corolla,2012,15785,0.06731951655061394,1062.64
5/23/2022,Holly Ochoa,Diana James,Honda,F-150,2012,39832,0.13590980034473016,5413.56
7/30/2022,Adam Goodman,Michael Owens,Toyota,F-150,2018,24322,0.1266356531145144,3080.03
7/5/2022,Mark Bolton,Jerry Turner,Ford,Corolla,2018,23795,0.09155428546006142,2178.53
9/24/2022,Kimberly Hall,Denise Hernandez,Ford,Altima,2015,32891,0.05603519006162799,1843.05
5/27/2022,Gary Smith,Walter Mullen,Ford,Silverado,2014,18223,0.0907719688119362,1654.14
1/26/2023,Juan Lee,Mrs. Selena Dennis DVM,Chevrolet,Civic,2021,31577,0.11523761129717407,3638.86
12/13/2022,Michael Melendez,Darryl Taylor,Toyota,Altima,2021,28744,0.06946942185834182,1996.83
8/27/2022,James Miller,Christopher Montoya,Nissan,Silverado,2020,11475,0.05860694013958304,672.51
9/16/2022,Jennifer Buck,Joshua Lewis,Chevrolet,Civic,2015,21488,0.061580839049194674,1323.25
9/17/2022,Brandon Romero,Mrs. Yvette Chavez,Toyota,Civic,2010,20575,0.07785436322098863,1601.85
11/18/2022,Heather Smith,Dana Sullivan,Ford,Corolla,2017,10018,0.1380414472341301,1382.9
2/14/2023,Anthony Medina DVM,Susan Wagner,Ford,Civic,2020,25266,0.10901387605165788,2754.34
1/15/2023,Chad Martin,Julia King,Nissan,Corolla,2013,30518,0.05878797930185843,1794.09
6/5/2022,Ray Willis,Mary Davis,Toyota,Civic,2012,23875,0.06433925471909573,1536.1
8/24/2022,Darius Rivera,Angela Holloway,Nissan,Corolla,2017,14848,0.13707434250839096,2035.28
8/29/2022,John Allen,Craig Gregory,Nissan,Civic,2010,41168,0.10398467881189938,4280.84
12/27/2022,Christopher Cox,Timothy Oconnor,Honda,Civic,2010,16189,0.08540349945031953,1382.6
7/20/2022,Gloria Weaver,Adrian Smith,Honda,F-150,2014,23976,0.0753659614991101,1806.97
12/27/2022,Andrea Dougherty,Ryan Ayala,Ford,Corolla,2012,38980,0.09016568186611514,3514.66
10/1/2022,Sherry Smith,Matthew Smith,Ford,Silverado,2010,14284,0.13825858672643257,1974.89
2/9/2023,Janet Manning,Marissa Flores,Honda,F-150,2012,40527,0.07329964788991965,2970.61
4/20/2023,Jeffrey Johnson,Charles Martin,Ford,F-150,2012,21102,0.13548586744481017,2859.02
1/6/2023,Lauren Garza,Dennis Ramirez,Honda,Silverado,2013,32847,0.09010280493229234,2959.61
4/6/2023,Blake Riley,Paige Watson,Nissan,Civic,2010,22270,0.13271510531043243,2955.57
4/30/2023,Thomas Graham,Laura Bean,Nissan,F-150,2012,30096,0.13181916626648446,3967.23
8/27/2022,Michael Gill,Desiree Hernandez,Toyota,F-150,2017,44037,0.07571645837513531,3334.33
8/11/2022,Melissa Watkins,Kelly Campbell,Nissan,Altima,2011,42587,0.1167110592434953,4970.37
12/3/2022,Daniel Juarez,Gloria Ford,Honda,Silverado,2019,24330,0.08422004244658352,2049.07
2/8/2023,Zachary Gonzalez,Tommy Moreno,Honda,Silverado,2016,29701,0.12491809350476381,3710.19
4/16/2023,Melissa Harvey MD,Monica Valdez,Chevrolet,Civic,2016,22352,0.10582312276321898,2365.36
3/21/2023,Elizabeth Wyatt MD,Cory Wall,Toyota,Altima,2010,17718,0.06187028290117283,1096.22
7/27/2022,Beverly Flores,Katherine Jordan,Toyota,Corolla,2018,35850,0.09603621269476767,3442.9
6/29/2022,Rodney Reynolds,Logan Stevenson,Toyota,Corolla,2012,21364,0.1350723081545479,2885.68
1/7/2023,Kelli Moore,Andrew Chase,Honda,Civic,2010,45405,0.09577152209782688,4348.51
10/20/2022,Miguel Watts,Joseph Thomas,Chevrolet,Altima,2022,47509,0.14859916584855748,7059.8
12/4/2022,Jason Stephenson,Jacqueline Hebert,Honda,F-150,2013,47884,0.10559416031482316,5056.27
8/18/2022,Joshua Gill,Patricia Powell,Ford,Civic,2014,40898,0.08674418981778989,3547.66
1/29/2023,Leah Morrison,Morgan Gonzales,Ford,Altima,2013,28381,0.10490306431611843,2977.25
3/17/2023,Autumn Simpson,Kyle White,Toyota,Altima,2021,34357,0.09468887608134505,3253.23
7/24/2022,Samantha Ewing,Jeffery Jenkins,Chevrolet,F-150,2019,10836,0.1054419089761566,1142.57
9/19/2022,Audrey Gibbs,Brent Owens,Honda,Corolla,2021,40329,0.06327403661681448,2551.78
10/17/2022,Kendra Miller,Mercedes Hickman,Nissan,Silverado,2011,12444,0.0948446106024105,1180.25
5/20/2022,Sheila Fox,Susan Hamilton,Ford,Altima,2013,41436,0.0602756061455925,2497.58
6/23/2022,Ashley Burke,Jeremy Sanders,Honda,Civic,2020,36987,0.09474170936314685,3504.21
12/4/2022,Kellie Kaufman,Andrew Ortega,Honda,Civic,2011,20035,0.14467361083586555,2898.54
5/26/2022,Ryan Torres,Joseph Parrish,Honda,F-150,2016,41589,0.09122288044019769,3793.87
1/18/2023,Cynthia Ware,Luis Davenport,Chevrolet,Silverado,2011,15344,0.07715827245054016,1183.92
10/18/2022,Kimberly Williams,Sierra Taylor,Honda,Corolla,2014,30223,0.1376214524935968,4159.33
1/26/2023,Kevin Jackson,James Herman,Chevrolet,Silverado,2022,26260,0.0917841681887609,2410.25
4/16/2023,Michael Jimenez,Joshua Garcia,Toyota,Silverado,2012,17515,0.08526135249864966,1493.35
8/2/2022,John Salas,James Hinton,Nissan,Corolla,2021,41099,0.055741516156883865,2290.92
7/11/2022,Carlos Levine,Justin Lee III,Honda,Civic,2012,36413,0.0743763974669132,2708.27
11/17/2022,Miguel Farmer,James Good Jr.,Toyota,Altima,2013,11259,0.1447851810284294,1630.14
12/1/2022,Kim Thomas DDS,Ashley Moore,Honda,Silverado,2016,42087,0.05811839504088309,2446.03
10/18/2022,Mrs. Cheryl Fisher,Jerome Moreno,Nissan,F-150,2015,35002,0.14808113335752132,5183.14
8/10/2022,Adam Andrews,Walter Brown,Toyota,F-150,2011,24139,0.08037944927760612,1940.28
11/21/2022,Sherry Davis,Lisa Austin,Chevrolet,Altima,2012,41516,0.13794034459841642,5726.73
7/13/2022,Marie Osborn,Jennifer Smith,Toyota,Civic,2022,32657,0.12288802205268733,4013.15
8/20/2022,Ryan Gonzalez,Karen Jones,Ford,Silverado,2013,42906,0.08849743807176502,3797.07
12/11/2022,Robert Hebert,Timothy Ritter,Toyota,Altima,2016,13559,0.12018579930238453,1629.6
10/23/2022,Rachel Moss,David Smith,Nissan,Corolla,2018,34918,0.09525039211087498,3325.95
11/2/2022,Fernando Snow,Alex Sutton,Nissan,Corolla,2013,34196,0.0953175585361469,3259.48
6/26/2022,James Gallagher,Benjamin Harris,Toyota,Corolla,2021,24793,0.09034305278564042,2239.88
8/6/2022,Patricia Lee,Ronald Wilson,Toyota,Silverado,2012,13173,0.13791028104072084,1816.69
3/30/2023,Lori Johnson,Kirk Chung,Chevrolet,Altima,2014,47490,0.11480972636796756,5452.31
1/10/2023,Susan Woods,John Mills,Toyota,F-150,2010,28563,0.11574312970435327,3305.97
3/2/2023,Joshua Norman,Pam White,Nissan,F-150,2016,12218,0.08735306933119073,1067.28
1/1/2023,Adam Moody,Carmen Salazar,Honda,Corolla,2012,27303,0.13044458036985201,3561.53
4/13/2023,Maria Perry,Joseph Hill,Chevrolet,Altima,2014,25988,0.1411998613908816,3669.5
5/1/2022,Sandra Cox,Anthony Campbell,Ford,Civic,2014,15273,0.07417236448284138,1132.83
12/23/2022,Marvin Parker,Joseph Morris,Chevrolet,F-150,2014,42200,0.12845304787501854,5420.72
12/7/2022,Luis Hickman,Rebecca Lowe,Nissan,Corolla,2016,30002,0.06554542340911983,1966.49
9/17/2022,Marissa Walls,Jason Wade,Nissan,Silverado,2020,17155,0.1284535231757772,2203.62
6/18/2022,Willie Anderson,Alexander Payne,Ford,Altima,2018,11000,0.05228368590159182,575.12
6/19/2022,Dorothy Cooper,Nicholas Barber,Ford,F-150,2022,44772,0.1125172757687192,5037.62
8/16/2022,George Brooks,Linda Johnson,Toyota,F-150,2010,22121,0.052327843545981245,1157.54
7/5/2022,Lauren Beard,Janet George,Nissan,F-150,2020,28897,0.09425849168607624,2723.79
10/13/2022,Stephanie Lopez,Robert Jackson,Ford,Civic,2021,36759,0.05222831041586434,1919.86
8/21/2022,Michael Diaz,James Lin,Honda,Altima,2013,20595,0.05094740457396666,1049.26
9/23/2022,Thomas Austin,Gary Chavez,Honda,Civic,2017,32901,0.083630025898013,2751.51
11/5/2022,Ricky Mason,Jason Montgomery,Chevrolet,Altima,2022,41440,0.05270691355927513,2184.17
3/9/2023,Lisa Harris,Nancy Jackson,Nissan,Silverado,2016,29991,0.13236280873159256,3969.69
6/7/2022,Kyle Olson,Joseph Henderson,Chevrolet,Altima,2011,29382,0.07334675957582909,2155.07
12/17/2022,Gabriela Burns,Jordan Grant,Nissan,Silverado,2021,40127,0.09129012884307316,3663.2
2/6/2023,Haley Hardy,Russell Mcdonald,Honda,Civic,2019,20863,0.10111977739040083,2109.66
2/26/2023,Shawn Miller,Raymond Jones,Honda,Corolla,2016,24383,0.141727140751501,3455.73
8/2/2022,Brent Williams,Craig Wilson,Ford,Civic,2021,45790,0.12742110311947039,5834.61
9/14/2022,Lawrence Ibarra,Brandy Mann,Honda,Corolla,2016,28423,0.1432346490004625,4071.16
2/14/2023,Denise Wilson,Terri Phillips,Nissan,Altima,2022,20777,0.11789719896920992,2449.55
4/9/2023,Caleb Myers,Stephen Williams,Nissan,Civic,2021,37615,0.13051907543036392,4909.48
12/2/2022,Cory Hunt,James Holden,Chevrolet,F-150,2019,24509,0.09145660431471866,2241.51
5/4/2022,Sophia Clark,Carrie Spears,Honda,Silverado,2013,22810,0.05971774074718357,1362.16
8/13/2022,William Savage,Lynn Snow,Chevrolet,F-150,2018,28457,0.06679907759755123,1900.9
12/2/2022,Megan Hall,Mr. William Johnson,Nissan,Silverado,2013,37877,0.07868370080109482,2980.3
3/23/2023,Jason Ramos,Maria Jordan,Nissan,Silverado,2016,37428,0.12497123806328715,4677.42
1/18/2023,Joshua Sanchez,Michele Baker,Ford,Corolla,2021,43762,0.08620205781512305,3772.37
1/21/2023,Andrea Carter,Jeffrey Stevenson,Ford,Altima,2020,24210,0.06407513091328218,1551.26
5/15/2022,Robert Nguyen,Debra Hogan,Nissan,Silverado,2014,38075,0.07710493057552492,2935.77
9/12/2022,Jordan Wallace,Victoria Nguyen,Honda,Corolla,2021,14325,0.1084765940753373,1553.93
4/1/2023,Emily Owens,Alexandra Porter,Chevrolet,Silverado,2016,10151,0.13699421090399594,1390.63
11/29/2022,Robert Bean,Crystal Rodriguez,Toyota,Civic,2021,47308,0.06835834195744256,3233.9
7/2/2022,Samantha Martinez,Eric Hatfield,Chevrolet,Corolla,2013,26204,0.13873547705343253,3635.42
9/8/2022,Spencer Mcpherson,Robin Charles,Chevrolet,Civic,2021,26700,0.06798050227234134,1815.08
5/5/2022,Kathryn Morris,Holly Martinez,Toyota,Civic,2021,19779,0.09196253137972693,1818.93
9/10/2022,Anita Hernandez,Matthew Prince,Ford,Civic,2014,33119,0.12734974474181782,4217.7
2/21/2023,Kimberly Clark,Mario Curry,Chevrolet,Corolla,2011,10409,0.11083660948741678,1153.7
10/21/2022,Mackenzie Montoya,Jeffery Robertson,Ford,Altima,2019,36266,0.09248320498287732,3354
5/7/2022,Michelle Porter,Darren Stuart,Chevrolet,Silverado,2015,44641,0.08452761442702866,3773.4
6/15/2022,Martha Thomas,Matthew Estrada,Chevrolet,Civic,2017,28157,0.09478946769390673,2668.99
9/24/2022,Lauren Smith,Ronald Green,Honda,Silverado,2012,19530,0.077380731676163,1511.25
9/22/2022,Melissa May,Brady Long,Toyota,Civic,2011,21729,0.11512983201812226,2501.66
7/22/2022,Lindsey Cooper,Catherine Wilkins,Nissan,Altima,2022,40496,0.07160632103825508,2899.77
1/12/2023,Allison Schwartz MD,Mrs. Rebecca Moore MD,Toyota,Corolla,2013,10543,0.11944100589700853,1259.27
8/31/2022,Justin Cisneros,Gary Jones,Chevrolet,Civic,2010,45154,0.05151667227432027,2326.18
8/4/2022,Veronica Ray,Jennifer Perry,Nissan,Civic,2010,11308,0.1237585834966724,1399.46
2/11/2023,Marc Gallegos,Lisa Nielsen,Chevrolet,F-150,2018,47115,0.14521829603681655,6841.96
6/26/2022,Barry Rice,Anthony Pitts,Ford,Corolla,2016,45655,0.05470217159548897,2497.43
11/17/2022,Harry Shah,Lisa Williams,Honda,Altima,2021,23933,0.11304484655603618,2705.5
5/7/2022,Mr. Anthony Klein,Joann Cochran,Ford,Silverado,2014,46268,0.05936712344130621,2746.8
10/8/2022,Deborah Perez DDS,Tina Rogers,Chevrolet,Silverado,2019,49799,0.08600581226062638,4283
4/6/2023,Stephen Lopez,Amanda Brooks,Toyota,F-150,2013,22149,0.0749989781595049,1661.15
9/26/2022,Mark Reeves,Ashley Stokes,Ford,Silverado,2019,37726,0.1252069535526784,4723.56
8/14/2022,Stephen Barrett,Richard Shelton,Chevrolet,Silverado,2014,30414,0.12585689156889973,3827.81
7/4/2022,Aaron Navarro,Briana Johnson,Toyota,Civic,2022,22007,0.06814113936215213,1499.58
3/10/2023,Kathleen Stanley,Keith Swanson,Nissan,F-150,2012,41061,0.1278127739221846,5248.12
3/5/2023,Dr. Rachael Garcia MD,Angela Garcia,Ford,Corolla,2013,26204,0.06972373129162662,1827.04
2/24/2023,Mariah Hudson,Paige Edwards,Chevrolet,Civic,2013,25505,0.1246297328651836,3178.68
9/14/2022,Jeffrey Porter,Stephanie Jones,Nissan,Altima,2014,46999,0.11542792987761537,5425
1/20/2023,Jason Hoffman,Eric Clark,Chevrolet,Silverado,2018,48254,0.1263530534347061,6097.04
12/17/2022,Carolyn Nelson,Joseph Singh,Chevrolet,Corolla,2015,11899,0.05666705428273289,674.28
1/30/2023,Beth Mccoy,Emily Acosta,Ford,Altima,2017,42493,0.057548615114067704,2445.41
1/8/2023,Mike Williams,Eric Norman,Nissan,Corolla,2010,16398,0.14395499349164184,2360.57
11/2/2022,Brandon Wiley,Christine Curtis,Ford,Silverado,2017,39605,0.10611763214887013,4202.79
1/10/2023,John Lang,Casey Welch,Honda,Silverado,2022,28133,0.08304206238320935,2336.22
6/20/2022,Lisa Torres,Daniel Fuller,Ford,Altima,2011,35168,0.06471859132734051,2276.02
9/8/2022,Jose Walker,Christopher Mcdonald,Nissan,Altima,2011,30023,0.12407953788672697,3725.24
12/25/2022,Dana Diaz,Jason West,Ford,Silverado,2013,40006,0.05467359618397656,2187.27
12/22/2022,Krystal Chen,Robert Holden,Chevrolet,Corolla,2021,14089,0.10190254524779618,1435.7
11/20/2022,Angela Gregory,Julie Daugherty,Ford,Civic,2014,12251,0.11343311869620631,1389.67
2/9/2023,Rhonda Cox,Lauren Nash,Ford,F-150,2016,35894,0.12916163529160393,4636.13
5/5/2022,Clifford Gonzales,Joshua Gibson,Nissan,Silverado,2013,34348,0.11218324310423833,3853.27
9/3/2022,James Murray,Nicolas Riddle,Ford,Corolla,2010,12382,0.13128996581408517,1625.63
11/10/2022,Anthony Ramirez,Stacey Moss,Honda,Civic,2015,48800,0.07475445244465304,3648.02
2/4/2023,Kelly Sharp,Steven Anthony,Nissan,Altima,2012,48225,0.08611614884234861,4152.95
3/1/2023,Valerie Hernandez,Denise Stokes,Ford,Corolla,2022,21891,0.11263496415520745,2465.69
12/1/2022,Lauren Jenkins,Michael Moore,Toyota,Corolla,2021,23694,0.14149829523642163,3352.66
5/6/2022,Tina Kim,Lisa Hobbs,Ford,Civic,2015,44608,0.1330717400175188,5936.06
2/8/2023,Angela Smith,Jesse Pugh,Toyota,Silverado,2012,15818,0.11385552106267811,1800.97
5/6/2022,April Li MD,Mike Jones,Nissan,Civic,2019,37454,0.09683192819041117,3626.74
10/11/2022,Gary Mitchell,Tiffany Banks,Honda,Corolla,2018,32468,0.14714717645105901,4777.57
12/14/2022,Pamela Flores,John Jones,Ford,Altima,2010,27308,0.09200407645452588,2512.45
2/14/2023,Jamie Velez,John Brown,Honda,Civic,2016,14355,0.11876191385736223,1704.83
9/21/2022,Charles Bush Jr.,Laura Mueller,Chevrolet,Silverado,2020,39135,0.05350781499768192,2094.03
4/16/2023,Willie Knight,Jeanette Rowe,Nissan,Silverado,2011,11573,0.12389433401598196,1433.83
12/31/2022,Deborah Zamora,Sandra Sullivan,Chevrolet,Civic,2022,38537,0.11900697144289447,4586.17
9/29/2022,John Preston,Dr. Shane Garcia,Toyota,Altima,2022,10251,0.0742745088984543,761.39
1/23/2023,Peter Taylor,Samuel Hensley,Ford,F-150,2014,14559,0.05589738933060177,813.81
6/22/2022,Angela Finley,Tina Harris,Toyota,Altima,2020,11766,0.0577429012622865,679.4
11/16/2022,Henry Smith,Eugene Duncan,Ford,Corolla,2022,17315,0.11767326654234093,2037.51
12/9/2022,Angela Berry,Colleen Dunn,Nissan,F-150,2011,29023,0.09713372434204015,2819.11
12/17/2022,Brandon Lucas,Jaime Young,Chevrolet,Silverado,2015,19702,0.09394950135987194,1850.99
6/17/2022,Veronica Martin,Jeffrey Jackson,Honda,Altima,2019,16137,0.055705630024612485,898.92
1/10/2023,Tara Woodward,Claudia Morales,Toyota,Civic,2017,19601,0.12081148030182394,2368.03
9/23/2022,Catherine Stone,Timothy Goodman,Nissan,Altima,2020,47610,0.10720063694119444,5103.82
2/27/2023,Tyler Strong,Danny Villa,Ford,Civic,2020,21267,0.12499729863791673,2658.32
3/9/2023,Meghan Lopez,Laura Russo,Nissan,Silverado,2012,16282,0.05755966703327599,937.19
3/30/2023,Heather Rivera,Daniel Atkins,Honda,Altima,2014,17827,0.060853069368888894,1084.83
7/20/2022,Patricia Ruiz,Christina Rodriguez,Toyota,Altima,2020,42008,0.05233523924631257,2198.5
1/23/2023,Richard Edwards,Joseph Hester,Chevrolet,Altima,2010,14640,0.07919902489985928,1159.47
5/1/2022,Stephanie Hill,Megan Mendez,Nissan,Silverado,2015,46820,0.11448644551188857,5360.26
2/9/2023,Jacob King,Julie Moore,Nissan,Corolla,2018,44875,0.12135536736396225,5445.82
9/7/2022,James Bush,Michael Perez,Honda,F-150,2016,30617,0.10564821056849386,3234.63
12/14/2022,Michelle Kim,Michelle Schmidt,Ford,Civic,2014,15315,0.06276818128272682,961.29
